/local/raiso/DL_Final_Project/data/20bn-something-something-v2/59680.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/197565.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/139927.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/199238.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/29359.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/102208.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/168131.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/134.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/105982.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/53313.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/161847.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/4348.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/70319.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/220339.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/159782.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/206269.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/212945.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/99970.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/175723.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/152347.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/173906.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/15491.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/22101.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/112503.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/163437.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/105281.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/73202.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/13540.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/145969.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/13012.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/45482.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/54079.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/79442.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/169236.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/9105.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/139814.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/111068.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/214851.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/170567.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/202812.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/85976.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/118909.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/16926.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/96908.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/85144.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/61796.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/65646.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/108597.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/24278.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/67528.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/190799.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/157872.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/62024.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/49759.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/194480.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/150647.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/6653.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/155980.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/84986.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/151863.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/28345.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/72172.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/49538.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/7516.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/89869.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/19607.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/146683.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/178842.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/108511.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/41495.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/200889.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/39527.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/124386.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/177493.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/109195.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/122502.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/71167.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/20076.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/119348.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/148488.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/89664.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/53990.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/210835.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/50898.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/85231.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/111886.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/76251.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/66417.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/55431.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/171155.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/80937.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/121480.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/54511.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/169000.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/81218.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/24776.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/17548.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/52521.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/113936.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/109744.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/185256.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/39743.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/191125.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/159111.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/126747.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/73357.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/180069.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/22527.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/204420.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/56424.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/144824.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/167103.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/5616.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/126273.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/177249.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/211717.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/70963.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/153748.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/189099.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/67478.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/37418.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/6499.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/179092.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/50423.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/120206.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/109583.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/22437.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/86650.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/151227.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/39842.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/48559.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/182068.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/195553.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/7952.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/38270.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/11317.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/190683.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/85564.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/641.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/51752.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/168087.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/41196.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/198477.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/51624.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/180491.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/209119.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/199003.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/153533.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/181707.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/1645.webm 0
/local/raiso/DL_Final_Project/data/20bn-something-something-v2/42657.webm 0
